Timestep,StratumID,FlowGroupID,Value
2098,Mojave Basin and Range,Growth,1.2177345780687399
2099,Mojave Basin and Range,Growth,1.2183391711947626
2100,Mojave Basin and Range,Growth,1.2189437643207857
2002,Northern Basin and Range,Growth,1.0028019639934533
2003,Northern Basin and Range,Growth,1.0061014729950901
2004,Northern Basin and Range,Growth,1.008353518821604
2005,Northern Basin and Range,Growth,1.0113387888707037
2006,Northern Basin and Range,Growth,1.014088379705401
2007,Northern Basin and Range,Growth,1.0165630114566284
2008,Northern Basin and Range,Growth,1.0189328968903437
2009,Northern Basin and Range,Growth,1.021328968903437
2010,Northern Basin and Range,Growth,1.0245630114566284
2011,Northern Basin and Range,Growth,1.0268543371522094
2012,Northern Basin and Range,Growth,1.029734860883797
2013,Northern Basin and Range,Growth,1.0332307692307692
2014,Northern Basin and Range,Growth,1.0360196399345336
2015,Northern Basin and Range,Growth,1.038873977086743
2016,Northern Basin and Range,Growth,1.0432995090016366
2017,Northern Basin and Range,Growth,1.04556421603928
2018,Northern Basin and Range,Growth,1.047828923076923
2019,Northern Basin and Range,Growth,1.0500936301145662
2020,Northern Basin and Range,Growth,1.0523583371522094
2021,Northern Basin and Range,Growth,1.055489893289689
2022,Northern Basin and Range,Growth,1.0586214494271686
2023,Northern Basin and Range,Growth,1.061753005564648
2024,Northern Basin and Range,Growth,1.0648845617021276
2025,Northern Basin and Range,Growth,1.0680161178396073
2026,Northern Basin and Range,Growth,1.0711476739770867
2027,Northern Basin and Range,Growth,1.0742792301145663
2028,Northern Basin and Range,Growth,1.0774107862520457
2029,Northern Basin and Range,Growth,1.0805423423895253
2030,Northern Basin and Range,Growth,1.083673898527005
2031,Northern Basin and Range,Growth,1.0870518428805238
2032,Northern Basin and Range,Growth,1.0904297872340425
2033,Northern Basin and Range,Growth,1.0938077315875614
2034,Northern Basin and Range,Growth,1.09718567594108
2035,Northern Basin and Range,Growth,1.100563620294599
2036,Northern Basin and Range,Growth,1.1039415646481179
2037,Northern Basin and Range,Growth,1.1073195090016368
2038,Northern Basin and Range,Growth,1.1106974533551555
2039,Northern Basin and Range,Growth,1.1140753977086744
2040,Northern Basin and Range,Growth,1.117453342062193
2041,Northern Basin and Range,Growth,1.120817051391162
2042,Northern Basin and Range,Growth,1.1241807607201308
2043,Northern Basin and Range,Growth,1.1275444700491
2044,Northern Basin and Range,Growth,1.1309081793780686
2045,Northern Basin and Range,Growth,1.1342718887070378
2046,Northern Basin and Range,Growth,1.1376355980360064
2047,Northern Basin and Range,Growth,1.1409993073649753
2048,Northern Basin and Range,Growth,1.1443630166939445
2049,Northern Basin and Range,Growth,1.1477267260229134
2050,Northern Basin and Range,Growth,1.1510904353518823
2051,Northern Basin and Range,Growth,1.154014956464812
2052,Northern Basin and Range,Growth,1.1569394775777413
2053,Northern Basin and Range,Growth,1.1598639986906711
2054,Northern Basin and Range,Growth,1.1627885198036008
2055,Northern Basin and Range,Growth,1.1657130409165304
2056,Northern Basin and Range,Growth,1.1686375620294598
2057,Northern Basin and Range,Growth,1.1715620831423896
2058,Northern Basin and Range,Growth,1.1744866042553193
2059,Northern Basin and Range,Growth,1.1774111253682489
2060,Northern Basin and Range,Growth,1.1803356464811785
2061,Northern Basin and Range,Growth,1.1823560484451718
2062,Northern Basin and Range,Growth,1.1843764504091654
2063,Northern Basin and Range,Growth,1.1863968523731587
2064,Northern Basin and Range,Growth,1.1884172543371523
2065,Northern Basin and Range,Growth,1.1904376563011456
2066,Northern Basin and Range,Growth,1.1924580582651392
2067,Northern Basin and Range,Growth,1.1944784602291327
2068,Northern Basin and Range,Growth,1.196498862193126
2069,Northern Basin and Range,Growth,1.1985192641571194
2070,Northern Basin and Range,Growth,1.200539666121113
2071,Northern Basin and Range,Growth,1.201434697217676
2072,Northern Basin and Range,Growth,1.2023297283142391
2073,Northern Basin and Range,Growth,1.203224759410802
2074,Northern Basin and Range,Growth,1.204119790507365
2075,Northern Basin and Range,Growth,1.205014821603928
2076,Northern Basin and Range,Growth,1.205909852700491
2077,Northern Basin and Range,Growth,1.206804883797054
2078,Northern Basin and Range,Growth,1.207699914893617
2079,Northern Basin and Range,Growth,1.2085949459901801
2080,Northern Basin and Range,Growth,1.209489977086743
2081,Northern Basin and Range,Growth,1.2098307626841243
2082,Northern Basin and Range,Growth,1.2101715482815056
2083,Northern Basin and Range,Growth,1.2105123338788872
2084,Northern Basin and Range,Growth,1.2108531194762684
2085,Northern Basin and Range,Growth,1.2111939050736498
2086,Northern Basin and Range,Growth,1.2115346906710311
2087,Northern Basin and Range,Growth,1.2118754762684123
2088,Northern Basin and Range,Growth,1.212216261865794
2089,Northern Basin and Range,Growth,1.212557047463175
2090,Northern Basin and Range,Growth,1.2128978330605564
2091,Northern Basin and Range,Growth,1.2135024261865794
2092,Northern Basin and Range,Growth,1.2141070193126022
2093,Northern Basin and Range,Growth,1.2147116124386252
2094,Northern Basin and Range,Growth,1.215316205564648
2095,Northern Basin and Range,Growth,1.215920798690671
2096,Northern Basin and Range,Growth,1.2165253918166938
2097,Northern Basin and Range,Growth,1.2171299849427168
2098,Northern Basin and Range,Growth,1.2177345780687399
2099,Northern Basin and Range,Growth,1.2183391711947626
2100,Northern Basin and Range,Growth,1.2189437643207857
2002,Sierra Nevada,Growth,1.0028019639934533
2003,Sierra Nevada,Growth,1.0061014729950901
2004,Sierra Nevada,Growth,1.008353518821604
2005,Sierra Nevada,Growth,1.0113387888707037
2006,Sierra Nevada,Growth,1.014088379705401
2007,Sierra Nevada,Growth,1.0165630114566284
2008,Sierra Nevada,Growth,1.0189328968903437
2009,Sierra Nevada,Growth,1.021328968903437
2010,Sierra Nevada,Growth,1.0245630114566284
2011,Sierra Nevada,Growth,1.0268543371522094
2012,Sierra Nevada,Growth,1.029734860883797
2013,Sierra Nevada,Growth,1.0332307692307692
2014,Sierra Nevada,Growth,1.0360196399345336
2015,Sierra Nevada,Growth,1.038873977086743
2016,Sierra Nevada,Growth,1.0432995090016366
2017,Sierra Nevada,Growth,1.04556421603928
2018,Sierra Nevada,Growth,1.047828923076923
2019,Sierra Nevada,Growth,1.0500936301145662
2020,Sierra Nevada,Growth,1.0523583371522094
2021,Sierra Nevada,Growth,1.055489893289689
2022,Sierra Nevada,Growth,1.0586214494271686
2023,Sierra Nevada,Growth,1.061753005564648
2024,Sierra Nevada,Growth,1.0648845617021276
2025,Sierra Nevada,Growth,1.0680161178396073
2026,Sierra Nevada,Growth,1.0711476739770867
2027,Sierra Nevada,Growth,1.0742792301145663
2028,Sierra Nevada,Growth,1.0774107862520457
2029,Sierra Nevada,Growth,1.0805423423895253
2030,Sierra Nevada,Growth,1.083673898527005
2031,Sierra Nevada,Growth,1.0870518428805238
2032,Sierra Nevada,Growth,1.0904297872340425
2033,Sierra Nevada,Growth,1.0938077315875614
2034,Sierra Nevada,Growth,1.09718567594108
2035,Sierra Nevada,Growth,1.100563620294599
2036,Sierra Nevada,Growth,1.1039415646481179
2037,Sierra Nevada,Growth,1.1073195090016368
2038,Sierra Nevada,Growth,1.1106974533551555
2039,Sierra Nevada,Growth,1.1140753977086744
2040,Sierra Nevada,Growth,1.117453342062193
2041,Sierra Nevada,Growth,1.120817051391162
2042,Sierra Nevada,Growth,1.1241807607201308
2043,Sierra Nevada,Growth,1.1275444700491
2044,Sierra Nevada,Growth,1.1309081793780686
2045,Sierra Nevada,Growth,1.1342718887070378
2046,Sierra Nevada,Growth,1.1376355980360064
2047,Sierra Nevada,Growth,1.1409993073649753
2048,Sierra Nevada,Growth,1.1443630166939445
2049,Sierra Nevada,Growth,1.1477267260229134
2050,Sierra Nevada,Growth,1.1510904353518823
2051,Sierra Nevada,Growth,1.154014956464812
2052,Sierra Nevada,Growth,1.1569394775777413
2053,Sierra Nevada,Growth,1.1598639986906711
2054,Sierra Nevada,Growth,1.1627885198036008
2055,Sierra Nevada,Growth,1.1657130409165304
2056,Sierra Nevada,Growth,1.1686375620294598
2057,Sierra Nevada,Growth,1.1715620831423896
2058,Sierra Nevada,Growth,1.1744866042553193
2059,Sierra Nevada,Growth,1.1774111253682489
2060,Sierra Nevada,Growth,1.1803356464811785
2061,Sierra Nevada,Growth,1.1823560484451718
2062,Sierra Nevada,Growth,1.1843764504091654
2063,Sierra Nevada,Growth,1.1863968523731587
2064,Sierra Nevada,Growth,1.1884172543371523
2065,Sierra Nevada,Growth,1.1904376563011456
2066,Sierra Nevada,Growth,1.1924580582651392
2067,Sierra Nevada,Growth,1.1944784602291327
2068,Sierra Nevada,Growth,1.196498862193126
2069,Sierra Nevada,Growth,1.1985192641571194
2070,Sierra Nevada,Growth,1.200539666121113
2071,Sierra Nevada,Growth,1.201434697217676
2072,Sierra Nevada,Growth,1.2023297283142391
2073,Sierra Nevada,Growth,1.203224759410802
2074,Sierra Nevada,Growth,1.204119790507365
2075,Sierra Nevada,Growth,1.205014821603928
2076,Sierra Nevada,Growth,1.205909852700491
2077,Sierra Nevada,Growth,1.206804883797054
2078,Sierra Nevada,Growth,1.207699914893617
2079,Sierra Nevada,Growth,1.2085949459901801
2080,Sierra Nevada,Growth,1.209489977086743
2081,Sierra Nevada,Growth,1.2098307626841243
2082,Sierra Nevada,Growth,1.2101715482815056
2083,Sierra Nevada,Growth,1.2105123338788872
2084,Sierra Nevada,Growth,1.2108531194762684
2085,Sierra Nevada,Growth,1.2111939050736498
2086,Sierra Nevada,Growth,1.2115346906710311
2087,Sierra Nevada,Growth,1.2118754762684123
2088,Sierra Nevada,Growth,1.212216261865794
2089,Sierra Nevada,Growth,1.212557047463175
2090,Sierra Nevada,Growth,1.2128978330605564
2091,Sierra Nevada,Growth,1.2135024261865794
2092,Sierra Nevada,Growth,1.2141070193126022
2093,Sierra Nevada,Growth,1.2147116124386252
2094,Sierra Nevada,Growth,1.215316205564648
2095,Sierra Nevada,Growth,1.215920798690671
2096,Sierra Nevada,Growth,1.2165253918166938
2097,Sierra Nevada,Growth,1.2171299849427168
2098,Sierra Nevada,Growth,1.2177345780687399
2099,Sierra Nevada,Growth,1.2183391711947626
2100,Sierra Nevada,Growth,1.2189437643207857
2002,Sonoran Basin and Range,Growth,1.0028019639934533
2003,Sonoran Basin and Range,Growth,1.0061014729950901
2004,Sonoran Basin and Range,Growth,1.008353518821604
2005,Sonoran Basin and Range,Growth,1.0113387888707037
2006,Sonoran Basin and Range,Growth,1.014088379705401
2007,Sonoran Basin and Range,Growth,1.0165630114566284
2008,Sonoran Basin and Range,Growth,1.0189328968903437
2009,Sonoran Basin and Range,Growth,1.021328968903437
2010,Sonoran Basin and Range,Growth,1.0245630114566284
2011,Sonoran Basin and Range,Growth,1.0268543371522094
2012,Sonoran Basin and Range,Growth,1.029734860883797
2013,Sonoran Basin and Range,Growth,1.0332307692307692
2014,Sonoran Basin and Range,Growth,1.0360196399345336
2015,Sonoran Basin and Range,Growth,1.038873977086743
2016,Sonoran Basin and Range,Growth,1.0432995090016366
2017,Sonoran Basin and Range,Growth,1.04556421603928
2018,Sonoran Basin and Range,Growth,1.047828923076923
2019,Sonoran Basin and Range,Growth,1.0500936301145662
2020,Sonoran Basin and Range,Growth,1.0523583371522094
2021,Sonoran Basin and Range,Growth,1.055489893289689
2022,Sonoran Basin and Range,Growth,1.0586214494271686
2023,Sonoran Basin and Range,Growth,1.061753005564648
2024,Sonoran Basin and Range,Growth,1.0648845617021276
2025,Sonoran Basin and Range,Growth,1.0680161178396073
2026,Sonoran Basin and Range,Growth,1.0711476739770867
2027,Sonoran Basin and Range,Growth,1.0742792301145663
2028,Sonoran Basin and Range,Growth,1.0774107862520457
2029,Sonoran Basin and Range,Growth,1.0805423423895253
2030,Sonoran Basin and Range,Growth,1.083673898527005
2031,Sonoran Basin and Range,Growth,1.0870518428805238
2032,Sonoran Basin and Range,Growth,1.0904297872340425
2033,Sonoran Basin and Range,Growth,1.0938077315875614
2034,Sonoran Basin and Range,Growth,1.09718567594108
2035,Sonoran Basin and Range,Growth,1.100563620294599
2036,Sonoran Basin and Range,Growth,1.1039415646481179
2037,Sonoran Basin and Range,Growth,1.1073195090016368
2038,Sonoran Basin and Range,Growth,1.1106974533551555
2039,Sonoran Basin and Range,Growth,1.1140753977086744
2040,Sonoran Basin and Range,Growth,1.117453342062193
2041,Sonoran Basin and Range,Growth,1.120817051391162
2042,Sonoran Basin and Range,Growth,1.1241807607201308
2043,Sonoran Basin and Range,Growth,1.1275444700491
2044,Sonoran Basin and Range,Growth,1.1309081793780686
2045,Sonoran Basin and Range,Growth,1.1342718887070378
2046,Sonoran Basin and Range,Growth,1.1376355980360064
2047,Sonoran Basin and Range,Growth,1.1409993073649753
2048,Sonoran Basin and Range,Growth,1.1443630166939445
2049,Sonoran Basin and Range,Growth,1.1477267260229134
2050,Sonoran Basin and Range,Growth,1.1510904353518823
2051,Sonoran Basin and Range,Growth,1.154014956464812
2052,Sonoran Basin and Range,Growth,1.1569394775777413
2053,Sonoran Basin and Range,Growth,1.1598639986906711
2054,Sonoran Basin and Range,Growth,1.1627885198036008
2055,Sonoran Basin and Range,Growth,1.1657130409165304
2056,Sonoran Basin and Range,Growth,1.1686375620294598
2057,Sonoran Basin and Range,Growth,1.1715620831423896
2058,Sonoran Basin and Range,Growth,1.1744866042553193
2059,Sonoran Basin and Range,Growth,1.1774111253682489
2060,Sonoran Basin and Range,Growth,1.1803356464811785
2061,Sonoran Basin and Range,Growth,1.1823560484451718
2062,Sonoran Basin and Range,Growth,1.1843764504091654
2063,Sonoran Basin and Range,Growth,1.1863968523731587
2064,Sonoran Basin and Range,Growth,1.1884172543371523
2065,Sonoran Basin and Range,Growth,1.1904376563011456
2066,Sonoran Basin and Range,Growth,1.1924580582651392
2067,Sonoran Basin and Range,Growth,1.1944784602291327
2068,Sonoran Basin and Range,Growth,1.196498862193126
2069,Sonoran Basin and Range,Growth,1.1985192641571194
2070,Sonoran Basin and Range,Growth,1.200539666121113
2071,Sonoran Basin and Range,Growth,1.201434697217676
2072,Sonoran Basin and Range,Growth,1.2023297283142391
2073,Sonoran Basin and Range,Growth,1.203224759410802
2074,Sonoran Basin and Range,Growth,1.204119790507365
2075,Sonoran Basin and Range,Growth,1.205014821603928
2076,Sonoran Basin and Range,Growth,1.205909852700491
2077,Sonoran Basin and Range,Growth,1.206804883797054
2078,Sonoran Basin and Range,Growth,1.207699914893617
2079,Sonoran Basin and Range,Growth,1.2085949459901801
2080,Sonoran Basin and Range,Growth,1.209489977086743
2081,Sonoran Basin and Range,Growth,1.2098307626841243
2082,Sonoran Basin and Range,Growth,1.2101715482815056
2083,Sonoran Basin and Range,Growth,1.2105123338788872
2084,Sonoran Basin and Range,Growth,1.2108531194762684
2085,Sonoran Basin and Range,Growth,1.2111939050736498
2086,Sonoran Basin and Range,Growth,1.2115346906710311
2087,Sonoran Basin and Range,Growth,1.2118754762684123
2088,Sonoran Basin and Range,Growth,1.212216261865794
2089,Sonoran Basin and Range,Growth,1.212557047463175
2090,Sonoran Basin and Range,Growth,1.2128978330605564
2091,Sonoran Basin and Range,Growth,1.2135024261865794
2092,Sonoran Basin and Range,Growth,1.2141070193126022
2093,Sonoran Basin and Range,Growth,1.2147116124386252
2094,Sonoran Basin and Range,Growth,1.215316205564648
2095,Sonoran Basin and Range,Growth,1.215920798690671
2096,Sonoran Basin and Range,Growth,1.2165253918166938
2097,Sonoran Basin and Range,Growth,1.2171299849427168
2098,Sonoran Basin and Range,Growth,1.2177345780687399
2099,Sonoran Basin and Range,Growth,1.2183391711947626
2100,Sonoran Basin and Range,Growth,1.2189437643207857
2002,Southern California Mountains,Growth,1.0028019639934533
2003,Southern California Mountains,Growth,1.0061014729950901
2004,Southern California Mountains,Growth,1.008353518821604
2005,Southern California Mountains,Growth,1.0113387888707037
2006,Southern California Mountains,Growth,1.014088379705401
2007,Southern California Mountains,Growth,1.0165630114566284
2008,Southern California Mountains,Growth,1.0189328968903437
2009,Southern California Mountains,Growth,1.021328968903437
2010,Southern California Mountains,Growth,1.0245630114566284
2011,Southern California Mountains,Growth,1.0268543371522094
2012,Southern California Mountains,Growth,1.029734860883797
2013,Southern California Mountains,Growth,1.0332307692307692
2014,Southern California Mountains,Growth,1.0360196399345336
2015,Southern California Mountains,Growth,1.038873977086743
2016,Southern California Mountains,Growth,1.0432995090016366
2017,Southern California Mountains,Growth,1.04556421603928
2018,Southern California Mountains,Growth,1.047828923076923
2019,Southern California Mountains,Growth,1.0500936301145662
2020,Southern California Mountains,Growth,1.0523583371522094
2021,Southern California Mountains,Growth,1.055489893289689
2022,Southern California Mountains,Growth,1.0586214494271686
2023,Southern California Mountains,Growth,1.061753005564648
2024,Southern California Mountains,Growth,1.0648845617021276
2025,Southern California Mountains,Growth,1.0680161178396073
2026,Southern California Mountains,Growth,1.0711476739770867
2027,Southern California Mountains,Growth,1.0742792301145663
2028,Southern California Mountains,Growth,1.0774107862520457
2029,Southern California Mountains,Growth,1.0805423423895253
2030,Southern California Mountains,Growth,1.083673898527005
2031,Southern California Mountains,Growth,1.0870518428805238
2032,Southern California Mountains,Growth,1.0904297872340425
2033,Southern California Mountains,Growth,1.0938077315875614
2034,Southern California Mountains,Growth,1.09718567594108
2035,Southern California Mountains,Growth,1.100563620294599
2036,Southern California Mountains,Growth,1.1039415646481179
2037,Southern California Mountains,Growth,1.1073195090016368
2038,Southern California Mountains,Growth,1.1106974533551555
2039,Southern California Mountains,Growth,1.1140753977086744
2040,Southern California Mountains,Growth,1.117453342062193
2041,Southern California Mountains,Growth,1.120817051391162
2042,Southern California Mountains,Growth,1.1241807607201308
2043,Southern California Mountains,Growth,1.1275444700491
2044,Southern California Mountains,Growth,1.1309081793780686
2045,Southern California Mountains,Growth,1.1342718887070378
2046,Southern California Mountains,Growth,1.1376355980360064
2047,Southern California Mountains,Growth,1.1409993073649753
2048,Southern California Mountains,Growth,1.1443630166939445
2049,Southern California Mountains,Growth,1.1477267260229134
2050,Southern California Mountains,Growth,1.1510904353518823
2051,Southern California Mountains,Growth,1.154014956464812
2052,Southern California Mountains,Growth,1.1569394775777413
2053,Southern California Mountains,Growth,1.1598639986906711
2054,Southern California Mountains,Growth,1.1627885198036008
2055,Southern California Mountains,Growth,1.1657130409165304
2056,Southern California Mountains,Growth,1.1686375620294598
2057,Southern California Mountains,Growth,1.1715620831423896
2058,Southern California Mountains,Growth,1.1744866042553193
2059,Southern California Mountains,Growth,1.1774111253682489
2060,Southern California Mountains,Growth,1.1803356464811785
2061,Southern California Mountains,Growth,1.1823560484451718
2062,Southern California Mountains,Growth,1.1843764504091654
2063,Southern California Mountains,Growth,1.1863968523731587
2064,Southern California Mountains,Growth,1.1884172543371523
2065,Southern California Mountains,Growth,1.1904376563011456
2066,Southern California Mountains,Growth,1.1924580582651392
2067,Southern California Mountains,Growth,1.1944784602291327
2068,Southern California Mountains,Growth,1.196498862193126
2069,Southern California Mountains,Growth,1.1985192641571194
2070,Southern California Mountains,Growth,1.200539666121113
2071,Southern California Mountains,Growth,1.201434697217676
2072,Southern California Mountains,Growth,1.2023297283142391
2073,Southern California Mountains,Growth,1.203224759410802
2074,Southern California Mountains,Growth,1.204119790507365
2075,Southern California Mountains,Growth,1.205014821603928
2076,Southern California Mountains,Growth,1.205909852700491
2077,Southern California Mountains,Growth,1.206804883797054
2078,Southern California Mountains,Growth,1.207699914893617
2079,Southern California Mountains,Growth,1.2085949459901801
2080,Southern California Mountains,Growth,1.209489977086743
2081,Southern California Mountains,Growth,1.2098307626841243
2082,Southern California Mountains,Growth,1.2101715482815056
2083,Southern California Mountains,Growth,1.2105123338788872
2084,Southern California Mountains,Growth,1.2108531194762684
2085,Southern California Mountains,Growth,1.2111939050736498
2086,Southern California Mountains,Growth,1.2115346906710311
2087,Southern California Mountains,Growth,1.2118754762684123
2088,Southern California Mountains,Growth,1.212216261865794
2089,Southern California Mountains,Growth,1.212557047463175
2090,Southern California Mountains,Growth,1.2128978330605564
2091,Southern California Mountains,Growth,1.2135024261865794
2092,Southern California Mountains,Growth,1.2141070193126022
2093,Southern California Mountains,Growth,1.2147116124386252
2094,Southern California Mountains,Growth,1.215316205564648
2095,Southern California Mountains,Growth,1.215920798690671
2096,Southern California Mountains,Growth,1.2165253918166938
2097,Southern California Mountains,Growth,1.2171299849427168
2098,Southern California Mountains,Growth,1.2177345780687399
2099,Southern California Mountains,Growth,1.2183391711947626
2100,Southern California Mountains,Growth,1.2189437643207857
